#block,ts,txcount
21159,1250111279,1
21160,1250113039,1
21161,1250115349,1
21162,1250117033,1
21163,1250117592,1
21164,1250119487,1
21165,1250120471,1
21166,1250122012,1
21167,1250124618,1
21168,1250125696,1
21169,1250125859,1
21170,1250125882,1
21171,1250127721,1
21172,1250128225,1
21173,1250128137,1
21174,1250129079,1
21175,1250129736,1
21176,1250130333,1
21177,1250130794,1
21178,1250132892,1
21179,1250134309,1
21180,1250135632,1
21181,1250136922,1
21182,1250138547,1
21183,1250139140,1
21184,1250139872,1
21185,1250140637,1
21186,1250141465,1
21187,1250141519,1
21188,1250141731,1
21189,1250142200,1
21190,1250142940,1
21191,1250144163,1
21192,1250144648,1
21193,1250145529,1
21194,1250145292,1
21195,1250147286,1
21196,1250148613,1
21197,1250149718,1
21198,1250150631,1
21199,1250150405,1
21200,1250151477,1
21201,1250152407,1
21202,1250154536,1
21203,1250155313,1
21204,1250156479,1
21205,1250157492,1
21206,1250159204,1
21207,1250159876,1
21208,1250160896,1
21209,1250163335,1
21210,1250163735,1
21211,1250165076,1
21212,1250165014,1
21213,1250165193,1
21214,1250165916,1
21215,1250166612,1
21216,1250168551,1
21217,1250169988,1
21218,1250171061,1
21219,1250173039,1
21220,1250174187,1
21221,1250174014,1
21222,1250174789,1
21223,1250175186,1
21224,1250176033,1
21225,1250177825,1
21226,1250177634,1
21227,1250178761,1
21228,1250181350,1
21229,1250183630,1
21230,1250185694,1
21231,1250186409,1
21232,1250186994,1
21233,1250188102,1
21234,1250188586,1
21235,1250189346,1
21236,1250190250,1
21237,1250192609,1
21238,1250194617,1
21239,1250195888,1
21240,1250197390,1
21241,1250198103,1
21242,1250198505,1
21243,1250199991,1
21244,1250200522,1
21245,1250201236,1
21246,1250203478,1
21247,1250204087,1
21248,1250204857,1
21249,1250205370,1
21250,1250207501,1
21251,1250210150,1
21252,1250212198,1
21253,1250213633,1
21254,1250213737,1
21255,1250214701,1
21256,1250215807,1
21257,1250217448,1
21258,1250219505,1
21259,1250220552,1
21260,1250221545,1
21261,1250222880,1
21262,1250223180,1
21263,1250224871,1
21264,1250225206,1
21265,1250226969,1
21266,1250229606,1
21267,1250230030,1
21268,1250231311,1
21269,1250233207,1
21270,1250233024,1
21271,1250234641,1
21272,1250236701,1
21273,1250238331,1
21274,1250240861,1
21275,1250242289,1
21276,1250244810,1
21277,1250246274,1
21278,1250246065,1
21279,1250248010,1
21280,1250248902,1
21281,1250249720,1
21282,1250251912,1
21283,1250253967,1
21284,1250255954,1
21285,1250255873,1
21286,1250258036,1
21287,1250260472,1
21288,1250261740,1
21289,1250262529,1
21290,1250264302,1
21291,1250265402,1
21292,1250267122,1
21293,1250268148,1
21294,1250268974,1
21295,1250270513,1
21296,1250272324,1
21297,1250273197,1
21298,1250274123,1
21299,1250274856,1
21300,1250276111,1
21301,1250276555,1
21302,1250279112,1
21303,1250279172,1
21304,1250280794,1
21305,1250283249,1
21306,1250283525,1
21307,1250285133,1
21308,1250285844,1
21309,1250286990,1
21310,1250286833,1
21311,1250287709,1
21312,1250288632,1
21313,1250292478,1
21314,1250296235,1
21315,1250297349,1
21316,1250299564,1
21317,1250300465,1
21318,1250303880,1
21319,1250307560,1
21320,1250309185,1
21321,1250311578,1
21322,1250311919,1
21323,1250318722,1
21324,1250324519,1
21325,1250332171,1
21326,1250336758,1
21327,1250339194,1
21328,1250340744,1
21329,1250344448,1
21330,1250344977,1
21331,1250358017,1
21332,1250366807,1
21333,1250368227,1
21334,1250374706,1
21335,1250375604,1
21336,1250376113,1
21337,1250376179,1
21338,1250377704,1
21339,1250378426,1
21340,1250390124,1
21341,1250390401,1
21342,1250394721,1
21343,1250400613,1
21344,1250402216,1
21345,1250411819,1
21346,1250414530,1
21347,1250416921,1
21348,1250430426,1
21349,1250431085,1
21350,1250432113,1
21351,1250434465,1
21352,1250438787,1
21353,1250443627,1
21354,1250443991,1
21355,1250445327,1
21356,1250445565,1
21357,1250446863,1
21358,1250446974,1
21359,1250468442,1
21360,1250475393,1
21361,1250487199,1
21362,1250488401,1
21363,1250489276,1
21364,1250492999,1
21365,1250497890,1
21366,1250503322,1
21367,1250506929,1
21368,1250508080,1
21369,1250516012,1
21370,1250519829,1
21371,1250520203,1
21372,1250522091,1
21373,1250528179,1
21374,1250542272,1
21375,1250544236,1
21376,1250563516,1
21377,1250564362,1
21378,1250569135,1
21379,1250575050,1
21380,1250584792,1
21381,1250585220,1
21382,1250604844,1
21383,1250623361,1
21384,1250627442,1
21385,1250638734,1
21386,1250643732,1
21387,1250648339,1
21388,1250651554,1
21389,1250679678,1
21390,1250679989,1
21391,1250681192,1
21392,1250681433,1
21393,1250692183,1
21394,1250692551,1
21395,1250695669,1
21396,1250698023,1
21397,1250702229,1
21398,1250706053,1
21399,1250708557,1
21400,1250710529,1
21401,1250711156,1
21402,1250712767,1
21403,1250725825,1
21404,1250726547,1
21405,1250729799,1
21406,1250734541,1
21407,1250739125,1
21408,1250745334,1
21409,1250747837,1
21410,1250751698,1
21411,1250756804,1
21412,1250759452,1
21413,1250759900,1
21414,1250760620,1
21415,1250761941,1
21416,1250762558,1
21417,1250762699,1
21418,1250776632,1
21419,1250782112,1
21420,1250785176,1
21421,1250787558,1
21422,1250794307,1
21423,1250802374,1
21424,1250803876,1
21425,1250808072,1
21426,1250813211,1
21427,1250816901,1
21428,1250827262,1
21429,1250828897,1
21430,1250832445,1
21431,1250837793,1
21432,1250841128,1
21433,1250847468,1
21434,1250849257,1
21435,1250853626,1
21436,1250855415,1
21437,1250856495,1
21438,1250894714,1
21439,1250895710,1
21440,1250909262,1
21441,1250918054,1
21442,1250933882,1
21443,1250943190,1
21444,1250957039,1
21445,1250961153,1
21446,1250984727,1
21447,1250993772,1
21448,1250993872,1
21449,1251014412,1
21450,1251015524,1
21451,1251022095,1
21452,1251024977,1
21453,1251029002,1
21454,1251029496,1
21455,1251030985,1
21456,1251032985,1
21457,1251037558,1
21458,1251051837,1
21459,1251062562,1
21460,1251064468,1
21461,1251070841,1
21462,1251084054,1
21463,1251103859,1
21464,1251119554,1
21465,1251123146,1
21466,1251146196,1
21467,1251147873,1
21468,1251150007,1
21469,1251152486,1
21470,1251152945,1
21471,1251153338,1
21472,1251153764,1
21473,1251154721,1
21474,1251155359,1
21475,1251157727,1
21476,1251158257,1
21477,1251159186,1
21478,1251160399,1
21479,1251162585,1
21480,1251162523,1
21481,1251164843,1
21482,1251165885,1
21483,1251167981,1
21484,1251170610,1
21485,1251170886,1
21486,1251171817,1
21487,1251173098,1
21488,1251173564,1
21489,1251175498,1
21490,1251176399,1
21491,1251176911,1
21492,1251177934,1
21493,1251179677,1
21494,1251179889,1
21495,1251182385,1
21496,1251184167,1
21497,1251184801,1
21498,1251187510,1
21499,1251189910,1
21500,1251191283,1
21501,1251192868,1
21502,1251193966,1
21503,1251195960,1
21504,1251196950,1
21505,1251198229,1
21506,1251199527,1
21507,1251201086,1
21508,1251203947,1
21509,1251204989,1
21510,1251206208,1
21511,1251207549,1
21512,1251209008,1
21513,1251210246,1
21514,1251210993,1
21515,1251211546,1
21516,1251214419,1
21517,1251216953,1
21518,1251219276,1
21519,1251221922,1
21520,1251222812,1
21521,1251224689,1
21522,1251225160,1
21523,1251227508,1
21524,1251227580,1
21525,1251229791,1
21526,1251232758,1
21527,1251255839,1
21528,1251258391,1
21529,1251259510,1
21530,1251260817,1
21531,1251261718,1
21532,1251263215,1
21533,1251264030,1
21534,1251264950,1
21535,1251267414,1
21536,1251271559,1
21537,1251272407,1
21538,1251273543,1
21539,1251274289,1
21540,1251275967,1
21541,1251276486,1
21542,1251280399,1
21543,1251282380,1
21544,1251284611,1
21545,1251285204,1
21546,1251286938,1
21547,1251287656,1
21548,1251288848,1
21549,1251291238,1
21550,1251293913,1
21551,1251294640,1
21552,1251296299,1
21553,1251297825,1
21554,1251298944,1
21555,1251301593,1
21556,1251302345,1
21557,1251302852,1
21558,1251303658,1
21559,1251305882,1
21560,1251307104,1
21561,1251307729,1
21562,1251308702,1
21563,1251310998,4
21564,1251313049,1
21565,1251315673,1
21566,1251318417,1
21567,1251320678,1
21568,1251321504,1
21569,1251322190,1
21570,1251325309,1
21571,1251326923,1
21572,1251327669,1
21573,1251328843,1
21574,1251330334,1
21575,1251331865,1
21576,1251332560,1
21577,1251332710,1
21578,1251333730,1
21579,1251334843,1
21580,1251335631,1
21581,1251345022,1
21582,1251349131,1
21583,1251351200,1
21584,1251360890,1
21585,1251379010,1
21586,1251385983,1
21587,1251389692,1
21588,1251390434,1
21589,1251390956,1
21590,1251392345,1
21591,1251396078,1
21592,1251396493,1
21593,1251397255,1
21594,1251399786,1
21595,1251400388,1
21596,1251400872,1
21597,1251407012,1
21598,1251407552,1
21599,1251409230,1
21600,1251410839,1
21601,1251413018,1
21602,1251413442,1
21603,1251415825,1
21604,1251418289,1
21605,1251418944,1
21606,1251419084,1
21607,1251419935,1
21608,1251421468,1
21609,1251421284,1
21610,1251422066,1
21611,1251421942,1
21612,1251423845,1
21613,1251425929,1
21614,1251426375,1
21615,1251427369,1
21616,1251428289,1
21617,1251429274,1
21618,1251429568,1
21619,1251431302,1
21620,1251433465,1
21621,1251436346,1
21622,1251436903,1
21623,1251438071,1
21624,1251438408,1
21625,1251439274,1
21626,1251442029,1
21627,1251442830,1
21628,1251444281,1
21629,1251446634,1
21630,1251447003,1
21631,1251448540,1
21632,1251451407,1
21633,1251451745,1
21634,1251453114,1
21635,1251454037,1
21636,1251456044,1
21637,1251457786,1
21638,1251458414,1
21639,1251459648,1
21640,1251460345,1
21641,1251461479,1
21642,1251462941,1
21643,1251464106,1
21644,1251466100,1
21645,1251468417,1
21646,1251470626,1
21647,1251471043,1
21648,1251473140,1
21649,1251473686,1
21650,1251474651,1
21651,1251476715,1
21652,1251477183,1
21653,1251479832,1
21654,1251480272,1
21655,1251482390,1
21656,1251482191,1
21657,1251483705,1
21658,1251484650,1
21659,1251484626,1
21660,1251485600,1
21661,1251486495,1
21662,1251486441,1
21663,1251488899,1
21664,1251489158,1
21665,1251491511,1
21666,1251492653,1
21667,1251493051,1
21668,1251493751,1
21669,1251494795,1
21670,1251497643,1
21671,1251498273,1
21672,1251498915,1
21673,1251500089,1
21674,1251501620,1
21675,1251501922,1
21676,1251502327,1
21677,1251503170,1
21678,1251503640,1
21679,1251505637,1
21680,1251506128,1
21681,1251507039,1
21682,1251508892,1
21683,1251510013,1
21684,1251510718,1
21685,1251512296,1
21686,1251513783,1
21687,1251514364,1
21688,1251515090,1
21689,1251516403,1
21690,1251517603,1
21691,1251519127,1
21692,1251520601,1
21693,1251523523,1
21694,1251524626,1
21695,1251524764,1
21696,1251526808,1
21697,1251527135,1
21698,1251527298,1
21699,1251528341,1
21700,1251529433,1
21701,1251529652,1
21702,1251531124,1
21703,1251533436,1
21704,1251534221,1
21705,1251534695,1
21706,1251535412,1
21707,1251535598,1
21708,1251536182,1
21709,1251535908,1
21710,1251536681,1
21711,1251537488,1
21712,1251538268,1
21713,1251539848,1
21714,1251540299,1
21715,1251542205,1
21716,1251542727,1
21717,1251543522,1
21718,1251544215,1
21719,1251544862,1
21720,1251544791,1
21721,1251545405,1
21722,1251546080,1
21723,1251546476,1
21724,1251547769,1
21725,1251548463,1
21726,1251548978,1
21727,1251549582,1
21728,1251552811,1
21729,1251553519,1
21730,1251556076,1
21731,1251557256,1
21732,1251558558,1
21733,1251559953,1
21734,1251560564,1
21735,1251560887,1
21736,1251563362,1
21737,1251565895,1
21738,1251568698,1
21739,1251568727,1
21740,1251569997,1
21741,1251571824,1
21742,1251572967,1
21743,1251574341,1
21744,1251576367,1
21745,1251578744,1
21746,1251579318,1
21747,1251580578,1
21748,1251581877,1
21749,1251582629,1
21750,1251584127,1
21751,1251584940,1
21752,1251585110,1
21753,1251587091,1
21754,1251588202,1
21755,1251589380,1
21756,1251589947,1
21757,1251590400,1
21758,1251592729,1
21759,1251595137,1
21760,1251595047,1
21761,1251598331,1
21762,1251598890,1
21763,1251599128,1
21764,1251599610,1
21765,1251601139,1
21766,1251601183,1
21767,1251601301,1
21768,1251602432,1
21769,1251603283,1
21770,1251603283,1
21771,1251605016,1
21772,1251606277,1
21773,1251606063,1
21774,1251607951,1
21775,1251609051,1
21776,1251609822,1
21777,1251610657,2
21778,1251611278,1
21779,1251611435,1
21780,1251611577,1
21781,1251613892,1
21782,1251616139,1
21783,1251617074,1
21784,1251618743,1
21785,1251619844,1
21786,1251620135,1
21787,1251620964,1
21788,1251621096,1
21789,1251621657,1
21790,1251623451,1
21791,1251624138,1
21792,1251624531,1
21793,1251624347,1
21794,1251625369,1
21795,1251625588,1
21796,1251625917,1
21797,1251625806,1
21798,1251627698,1
21799,1251627981,1
21800,1251629422,1
21801,1251629810,1
21802,1251630049,1
21803,1251630428,1
21804,1251631233,1
21805,1251631849,1
21806,1251632834,1
21807,1251634329,1
21808,1251636373,1
21809,1251637129,1
21810,1251638840,1
21811,1251639428,1
21812,1251642623,1
21813,1251643024,1
21814,1251645003,1
21815,1251645330,1
21816,1251646087,1
21817,1251647105,1
21818,1251647669,1
21819,1251647904,1
21820,1251648489,1
21821,1251650056,1
21822,1251650461,1
21823,1251652630,1
21824,1251652567,1
21825,1251653138,1
21826,1251654324,1
21827,1251654628,1
21828,1251655556,1
21829,1251655877,1
21830,1251657060,1
21831,1251658548,1
21832,1251659538,1
21833,1251661800,1
21834,1251662108,1
21835,1251663064,1
21836,1251664175,1
21837,1251664902,1
21838,1251666010,1
21839,1251666509,1
21840,1251667413,1
21841,1251668983,1
21842,1251669155,1
21843,1251670048,1
21844,1251670935,1
21845,1251671213,1
21846,1251671720,1
21847,1251671526,1
21848,1251672362,1
21849,1251674036,1
21850,1251675489,1
21851,1251676670,1
21852,1251676521,1
21853,1251676757,1
21854,1251677272,1
21855,1251679060,1
21856,1251679211,1
21857,1251681733,1
21858,1251681619,1
21859,1251682106,1
21860,1251683783,1
21861,1251684552,1
21862,1251686337,1
21863,1251685993,1
21864,1251686348,1
21865,1251687651,1
21866,1251690113,1
21867,1251691275,1
21868,1251691075,1
21869,1251691625,1
21870,1251691995,1
21871,1251692747,1
21872,1251693478,1
21873,1251695603,1
21874,1251695794,1
21875,1251696825,1
21876,1251699068,1
21877,1251699406,1
21878,1251700056,1
21879,1251700310,1
21880,1251700531,1
21881,1251701403,1
21882,1251701310,1
21883,1251703168,1
21884,1251704429,1
21885,1251704892,1
21886,1251705021,1
21887,1251705689,1
21888,1251706081,1
21889,1251707533,1
21890,1251707311,1
21891,1251707740,1
21892,1251710066,1
21893,1251710853,1
21894,1251711392,1
21895,1251713691,1
21896,1251716081,1
21897,1251716812,2
21898,1251717863,1
21899,1251718989,1
21900,1251719879,1
21901,1251719973,1
21902,1251719928,1
21903,1251721217,1
21904,1251722113,1
21905,1251723302,1
21906,1251725101,1
21907,1251725165,1
21908,1251726591,1
21909,1251726428,1
21910,1251727355,1
21911,1251729821,1
21912,1251732580,1
21913,1251734070,1
21914,1251734240,1
21915,1251734547,1
21916,1251735997,1
21917,1251736342,1
21918,1251737772,1
21919,1251738595,1
21920,1251738804,1
21921,1251739253,1
21922,1251740012,1
21923,1251741630,1
21924,1251742648,1
21925,1251744988,1
21926,1251745404,1
21927,1251746479,1
21928,1251747163,1
21929,1251747767,1
21930,1251748285,1
21931,1251749242,1
21932,1251751411,1
21933,1251753340,1
21934,1251754437,1
21935,1251756276,1
21936,1251757420,1
21937,1251759001,1
21938,1251761741,1
21939,1251762775,1
21940,1251763333,1
21941,1251763935,1
21942,1251763626,1
21943,1251764674,1
21944,1251766406,1
21945,1251767320,1
21946,1251767891,1
21947,1251768611,1
21948,1251768713,1
21949,1251770207,1
21950,1251771691,1
21951,1251772920,1
21952,1251773976,1
21953,1251774043,1
21954,1251774084,1
21955,1251774657,1
21956,1251776819,1
21957,1251778110,1
21958,1251778532,1
21959,1251779410,1
21960,1251779539,1
21961,1251780552,1
21962,1251781265,1
21963,1251781637,1
21964,1251782263,1
21965,1251783843,1
21966,1251785698,1
21967,1251788176,1
21968,1251788570,1
21969,1251789458,1
21970,1251790608,1
21971,1251791860,1
21972,1251794687,1
21973,1251795889,1
21974,1251797472,1
21975,1251798643,1
21976,1251799251,1
21977,1251801242,1
21978,1251801667,1
21979,1251802932,1
21980,1251804830,1
21981,1251806066,1
21982,1251807442,1
21983,1251807380,1
21984,1251808036,1
21985,1251809674,1
21986,1251810211,1
21987,1251810417,1
21988,1251812136,1
21989,1251813742,1
21990,1251813799,1
21991,1251814281,1
21992,1251814929,1
21993,1251816242,1
21994,1251816782,1
21995,1251817439,1
21996,1251818577,1
21997,1251819539,1
21998,1251821154,1
21999,1251823412,1
22000,1251826171,1
22001,1251826664,1
22002,1251828341,1
22003,1251829883,1
22004,1251830423,1
22005,1251830935,1
22006,1251830784,1
22007,1251833226,1
22008,1251834145,1
22009,1251836791,1
22010,1251839397,1
22011,1251839398,1
22012,1251839742,1
22013,1251839706,1
22014,1251840814,1
22015,1251841922,1
22016,1251844003,1
22017,1251844432,1
22018,1251851809,1
22019,1251855085,1
22020,1251855798,1
22021,1251856623,1
22022,1251857257,1
22023,1251857940,1
22024,1251859344,1
22025,1251861077,1
22026,1251862886,1
22027,1251863138,1
22028,1251864176,1
22029,1251865006,1
22030,1251867476,1
22031,1251867861,1
22032,1251871088,1
22033,1251871605,1
22034,1251872314,1
22035,1251872871,1
22036,1251872907,1
22037,1251873594,1
22038,1251876239,1
22039,1251876292,1
22040,1251878846,1
22041,1251878639,1
22042,1251880184,1
22043,1251880903,1
22044,1251881320,1
22045,1251883532,1
22046,1251884681,1
22047,1251885971,1
22048,1251886400,1
22049,1251887226,1
22050,1251889671,1
22051,1251890711,1
22052,1251892561,1
22053,1251893056,1
22054,1251893936,1
22055,1251896300,1
22056,1251898309,1
22057,1251898843,1
22058,1251899783,1
22059,1251900347,1
22060,1251902141,1
22061,1251903977,1
22062,1251906130,1
22063,1251908145,1
22064,1251908629,1
22065,1251909329,1
22066,1251909770,1
22067,1251909963,1
22068,1251910950,1
22069,1251912455,1
22070,1251913929,1
22071,1251916733,1
22072,1251919042,1
22073,1251920102,1
22074,1251922906,1
22075,1251923222,1
22076,1251923734,1
22077,1251925123,1
22078,1251927719,1
22079,1251930689,1
22080,1251930663,1
22081,1251932496,1
22082,1251933291,1
22083,1251934572,1
22084,1251936995,1
22085,1251938612,1
22086,1251940572,1
22087,1251941552,1
22088,1251942732,1
22089,1251944614,1
22090,1251945320,1
22091,1251947858,1
22092,1251949265,1
22093,1251949842,1
22094,1251950075,1
22095,1251952204,1
22096,1251952606,1
22097,1251954005,1
22098,1251955514,1
22099,1251957116,1
22100,1251959734,1
22101,1251961198,1
22102,1251962122,1
22103,1251963911,1
22104,1251964552,1
22105,1251965679,1
22106,1251966284,1
22107,1251968050,2
22108,1251968911,1
22109,1251970325,1
22110,1251971039,1
22111,1251971324,1
22112,1251973361,1
22113,1251975303,1
22114,1251975731,1
22115,1251977316,1
22116,1251978782,1
22117,1251979950,1
22118,1251981532,1
22119,1251983671,1
22120,1251984884,1
22121,1251986579,1
22122,1251989094,1
22123,1251989590,1
22124,1251991009,1
22125,1251992276,1
22126,1251994964,1
22127,1251997462,1
22128,1251998287,1
